,video_id,title,active_since_days,duration_seconds,total_views,num_chars,num_words,num_punctuation,num_words_uppercase,num_words_lowercase,num_stopwords,avg_word_len,contain_digits,startswith_digits,title_sentiment,likes,dislikes,comments
4161,6TXKHPJeqzo,23 GENIUS HOME HACKS TO MAKE YOUR LIFE SIMPLER,1460,1080,1747866,46,9,0,8,0,2,5.111111111111111,1,1,0.0,11098,1187,514
4162,8o5yZK13bJ4,21 BRILLIANT BACK TO SCHOOL HACKS,1460,900,4578029,33,6,0,5,0,1,5.5,1,1,0.45,36114,2703,1406
4163,dis3DaBZyks,13 BEST TIPS TO RAISE A CREATIVE CHILD,1460,1020,350135,38,8,0,7,0,2,4.75,1,1,0.75,3744,309,444
4164,-qiOvp1YSJo,32 EASY SCIENCE EXPERIMENTS THAT LOOK LIKE PURE MAGIC,1460,900,1474702,53,9,0,8,0,1,5.888888888888889,1,1,0.3825396825396825,13669,873,567
4165,vLnd_63KVGM,26 BRILLIANT EVERYDAY HACKS THAT ACTUALLY WORK,1460,900,4796133,46,7,0,6,0,1,6.571428571428571,1,1,0.2333333333333333,24822,2942,1054
4166,O6bQkAZkyuM,28 WONDERFUL HACKS THAT ARE PRACTICALLY GENIUS,1460,900,3910338,46,7,0,6,0,2,6.571428571428571,1,1,1.0,13728,2266,516
4167,-CHBPbgzwFU,100 ESSENTIAL KITCHEN TRICKS AND DIYs,1460,2700,1662039,37,6,0,4,0,1,6.166666666666667,1,1,0.0,11277,1085,555
4168,mfGU16yWBDI,15 TRICKS TO LOSE WEIGHT EFFORTLESSLY,1460,1080,447315,37,6,0,5,0,1,6.166666666666667,1,1,0.0,5450,392,232
4169,pOsElq7hHX8,5 COOL AND SIMPLE DIY FIDGET SPINNERS,1460,463,519552,37,7,0,6,0,1,5.285714285714286,1,1,0.175,5299,564,242
4170,3fb3YB7V5ac,30 SIMPLE WAYS TO SAVE DAMAGED OBJECTS,1460,1020,2976797,38,7,0,6,0,1,5.428571428571429,1,1,0.0,23648,2138,858
4171,81K8dJT0Ypc,10 SURPRISING TESTS THAT'LL REVEAL THE TRUTH ABOUT YOU,1460,900,1578041,54,9,1,8,0,4,6.0,1,1,0.7,13358,2028,1805
4172,n7ooSuojb9I,13 CHILD SAFETY TIPS EVERY PARENT WILL APPRECIATE,1460,889,260185,49,8,0,7,0,1,6.125,1,1,0.0,2910,390,0
4173,tpUVgh_c_jM,26 FUNNY NEW WAYS TO USE EVERYDAY ITEMS,1460,900,11903888,39,8,0,7,0,1,4.875,1,1,0.0621212121212121,74532,6796,2215
4174,WOX2VPaCfsI,8 GREAT TIPS TO LOOK YOUNGER,1460,900,169048,28,6,0,5,0,1,4.666666666666667,1,1,0.4,2999,219,139
4175,mXAc7tzCNWA,15 ODDLY SATISFYING CRAFTS AND DIYs,1460,960,592236,35,6,0,4,0,1,5.833333333333333,1,1,0.5,7114,441,424
4176,CvBhl3uINS0,19 EGG HACKS THAT'LL ACTUALLY MAKE YOUR LIFE EASIER,1460,655,4980999,51,9,1,8,0,2,5.666666666666667,1,1,0.0,20016,2664,1045
4177,Sy0tkz-VZHw,11 THINGS THAT POISON YOUR LIFE,1460,900,661562,31,6,0,5,0,2,5.166666666666667,1,1,0.0,4607,620,256
4178,mCBKshmaloI,20 AWESOME DIY IDEAS FOR YOUR GARDEN,1460,900,7837480,36,7,0,6,0,2,5.142857142857143,1,1,1.0,41027,4461,1060
4179,yxviTLVjvDQ,37 TOTALLY BRILLIANT HOME REPAIR TRICKS,1460,900,19708484,39,6,0,5,0,0,6.5,1,1,0.9,76273,14954,2988
4180,tZRBPJBuwDI,12 PROVEN WAYS TO HELP YOU BEAT INSOMNIA,1460,889,1385058,40,8,0,7,0,2,5.0,1,1,0.0,7901,902,233
4181,2v96o2NQpWI,35 UPLIFTING FACTS ABOUT UNIVERSE YOU HAD NO IDEA ABOUT,1460,2400,292887,55,10,0,9,0,5,5.5,1,1,0.0,3085,245,410
4182,DvVlWWzGoq0,13 COOL AND EASY PRANKS AND DIYs YOU SHOULD TRY,1460,486,5748739,47,10,0,8,0,4,4.7,1,1,0.3916666666666666,33775,3988,1342
4183,DWEBaejzcok,15 SURPRISING THINGS YOU DIDN'T KNOW ABOUT YOUR BODY,1460,899,952403,52,9,1,8,0,4,5.777777777777778,1,1,0.7,4531,791,358
4184,IeD0AKYucFY,34 KITCHEN HACKS FEW PEOPLE KNOW OF,1460,900,2555190,35,7,0,6,0,2,5.0,1,1,-0.2,16720,1911,543
4185,_xiZrsRSZ9o,TOP-100 BEST LIFE HACKS AND DIYs,1460,2820,42004897,32,6,1,5,0,1,5.333333333333333,1,0,1.0,162688,24116,5747
4186,H59gmcV6dpc,10 TIPS FOR A HEALTHY BACK AND STRONG SPINE,1460,679,281836,43,9,0,8,0,3,4.777777777777778,1,1,0.3111111111111111,5153,203,111
4187,tkIkuUw-Jy4,16 MIND-BLOWING FIRE TRICKS YOU CAN DO AT HOME,1460,869,1521556,46,9,1,8,0,4,5.111111111111111,1,1,0.0,10026,1062,472
4188,UeJm1yCz2sg,27 FANTASTIC THINGS TO MAKE WITH GLUE GUN,1460,960,14670631,41,8,0,7,0,2,5.125,1,1,0.4,58376,8269,3113
4189,m46BLkiTmB0,12 THINGS YOU SHOULD KNOW ABOUT PUBLIC OPINION,1460,960,317806,46,8,0,7,0,3,5.75,1,1,0.0,4253,260,295
4190,Q0A3NgE0bZ8,22 BEST ALUMINUM FOIL HACKS,1460,441,3922652,27,5,0,4,0,0,5.4,1,1,1.0,23172,2124,683
4191,MkyeSClrlss,20 WEIRD LIFE HACKS FOR WOMEN YOU MUST KNOW,1460,900,6441025,43,9,0,8,0,2,4.777777777777778,1,1,-0.5,39497,4679,1608
4192,G1CNz8-UUoA,12 REASONS TO GET PHYSICALLY ACTIVE,1460,900,118388,35,6,0,5,0,1,5.833333333333333,1,1,-0.1333333333333333,2635,136,105
4193,LrA-0IcOYFo,13 AMAZING CHEMICAL HACKS AND FACTS,1460,960,178123,35,6,0,5,0,1,5.833333333333333,1,1,0.6000000000000001,2359,220,181
4194,jGJEUUdbFZc,18 GENIUS HACKS EVERY LAZY PARENT CAN'T LIVE WITHOUT,1460,803,2270774,52,9,1,8,0,0,5.777777777777778,1,1,-0.0568181818181818,15128,1450,998
4195,FhFyyNE-qXA,11 SIGNS YOU'VE FINALLY FOUND LOVE,1460,900,211054,34,6,1,5,0,1,5.666666666666667,1,1,0.25,2517,254,204
4196,yUOm2kZqqAg,21 GENIUS IDEAS TO SOLVE EVERYDAY DIFFICULTIES,1460,1140,1392618,46,7,0,6,0,1,6.571428571428571,1,1,-0.2,10286,1100,529
4197,S62SADw1isQ,28 MOST INSANE LIFE HACKS YOU CAN'T MISS,1460,1260,6099770,40,8,1,7,0,2,5.0,1,1,-0.25,25405,3676,1216
4198,MQaNjKG5WaI,12 CAR TRIP TIPS FOR A SMOOTH RIDE,1460,900,110079,34,8,0,7,0,2,4.25,1,1,0.4,1982,183,134
4199,ljo9wLDR4Ek,22 AMAZING DIYs YOU CAN MAKE AT HOME,1460,866,691649,36,8,0,6,0,3,4.5,1,1,0.6000000000000001,6907,532,328
4200,X3Jh0VV2Fio,37 INCREDIBLE COOKING HACKS THAT'LL MAKE YOU A KITCHEN PRO,1460,1320,3964014,58,10,1,9,0,3,5.8,1,1,0.9,20463,2680,1204
4201,r7CK0zKh-vU,11 CRUCIAL TIPS FOR THE PERFECT SMILE,1460,509,923565,37,7,0,6,0,2,5.285714285714286,1,1,0.4333333333333333,6637,541,570
4202,afk9uvEOxMQ,14 COMPLETELY AWESOME PARTY IDEAS,1460,777,1480999,33,5,0,4,0,0,6.6,1,1,1.0,11300,836,314
4203,8V6OSVJQVf8,17 TRICKS TO LOOK GORGEOUS IN ANY SITUATION,1460,900,15669029,43,8,0,7,0,3,5.375,1,1,0.7,115985,8935,2263
4204,swPBezZMtr4,13 MUST-KNOW BEACH HACKS THAT'LL SAVE YOUR SUMMER,1460,900,785472,49,8,2,7,0,2,6.125,1,1,0.0,5354,708,227
4205,NCb4zKptph0,19 COOL AND EASY DIY PHONE ACCESSORIES,1460,900,638266,38,7,0,6,0,1,5.428571428571429,1,1,0.3916666666666666,7734,537,307
4206,gAtS4L_lhv4,40 UNEXPECTED LIFE HACKS TO IMPROVE YOUR DAY,1460,1080,64201107,44,8,0,7,0,2,5.5,1,1,0.1,195570,46805,9568
4207,TyHOYq-ZHz8,9 EXERCISES TO TEST HOW FAST YOUR BRAIN IS,1460,546,1710560,42,9,0,8,0,4,4.666666666666667,1,1,0.2,9263,2114,1595
4208,7ftVLvnVO_4,13 CREATIVE LIFE HACKS FOR YOUR SHOES YOU CAN'T MISS,1460,622,884061,52,10,1,9,0,3,5.2,1,1,0.5,8762,619,296
4209,60N4PVZdUd0,20 GREATEST HAIR HACKS EVERYONE SHOULD KNOW,1460,900,5829178,43,7,0,6,0,1,6.142857142857143,1,1,1.0,38125,3986,1323
4210,mhw3ohWPYx8,"17 SIGNS THAT YOU'VE FOUND ""THE ONE""",1460,700,438569,36,7,3,6,0,2,5.142857142857143,1,1,0.0,6208,370,399
4211,UPjLhOr7d44,27 ONE-MINUTE CLEANING TRICKS THAT WORK MAGIC,1460,683,673196,45,7,1,6,0,1,6.428571428571429,1,1,0.5,8916,409,342
4212,hXlGgzQ-7ug,23 UNBELIEVABLE BEAUTY HACKS YOU CAN ACTUALLY USE,1460,1020,7557744,49,8,0,7,0,2,6.125,1,1,-0.125,45015,5262,1604
4213,2fzIOEdma1c,12 SIGNS YOUR BODY IS CRYING FOR HELP,1460,1020,296631,37,8,0,7,0,3,4.625,1,1,-0.2,3193,345,199
4214,YdknfWbCfKk,23 GREATEST MAGIC TRICKS FINALLY REVEALED,1460,900,15785211,41,6,0,5,0,0,6.833333333333333,1,1,0.5,62834,8871,1451
4215,gzl5RW8OZTs,23 SURVIVAL TIPS YOU MUST KNOW,1460,864,318350,30,6,0,5,0,1,5.0,1,1,0.0,3518,313,162
4216,9lfdycYD0Xw,21 SHOCKING AND FUNNY FACTS THEY DIDN'T TEACH YOU AT SCHOOL,1460,960,4583206,59,11,1,10,0,5,5.363636363636363,1,1,-0.375,37503,3665,5450
4217,PYLzSE9rmd0,13 MISTAKES WE ALL MAKE,1460,900,808749,23,5,0,4,0,2,4.6,1,1,0.0,4605,652,228
4218,1vuzAceIaLI,20 USEFUL PIECES OF ADVICE BEFORE GOING ON A TRIP,1460,900,2166698,49,10,0,9,0,4,4.9,1,1,0.3,16300,1408,821
4219,JHFWNXIRRbY,HOW TO GET A STRONG BODY IN JUST 40 MINUTES,1460,2340,315029,43,10,0,9,0,5,4.3,1,0,0.4333333333333333,5883,301,178
4220,O4Ncnj_ZAlc,20 AMAZINGLY SIMPLE DIY HOME DECOR IDEAS,1460,960,1468742,40,7,0,6,0,0,5.714285714285714,1,1,0.0,11909,887,437
4221,-7VZuCmQ000,26 INGENIOUS TRICKS TO ORGANIZE YOUR HOUSE,1460,1140,4081524,42,7,0,6,0,2,6.0,1,1,0.5,12676,2366,372
4222,k1bsMMvwuz0,13 WAYS TO PRESERVE YOUR YOUTH AND BEAUTY,1460,900,127812,41,8,0,7,0,3,5.125,1,1,0.0,4704,159,107
4223,NGqYKApCKkc,40 BEST HACKS AND CRAFTS TO RENOVATE YOUR APARTMENT,1460,1860,629700,51,9,0,8,0,3,5.666666666666667,1,1,1.0,4975,482,247
4224,lB6wZdY_Tzc,22 USEFUL HACKS WITH BATTERIES AND MAGNETS,1460,623,427499,42,7,0,6,0,2,6.0,1,1,0.3,4820,335,300
4225,YoSWrP02syU,24 GREATEST TIPS ON HOW TO FINALLY START LIVING ALONE,1460,900,481085,53,10,0,9,0,3,5.3,1,1,0.5,7029,384,273
4226,mZVo6bjYEWs,17 UNEXPECTEDLY GENIUS HOUSEHOLD HACKS,1460,815,910539,38,5,0,4,0,0,7.6,1,1,0.1,6783,542,253
4227,T8bnEXKz0Bo,16 TIPS TO TAKE YOUR PHOTOS TO THE NEXT LEVEL,1460,591,810010,45,10,0,9,0,4,4.5,1,1,0.0,13438,558,279
4228,SuetWmbzXJE,12 HEART-WARMING STORIES ABOUT OUR PARENTS,1460,1140,146283,42,6,1,5,0,2,7.0,1,1,0.0,2993,142,382
4229,xeD-4CQy8p4,36 LIFE HACKS THAT ARE BORDERLINE GENIUS,1460,1140,8371892,40,7,0,6,0,2,5.714285714285714,1,1,0.0,45106,5624,1869
4230,r7jX54GNMDA,11 TRIED AND TESTED TIPS FOR HEALTHY SLEEP,1460,879,3264528,42,8,0,7,0,2,5.25,1,1,0.5,23873,2061,493
4231,peZkQlqPtTk,11 TESTED CLEANING TIPS AND TRICKS THAT WORK,1460,900,752057,44,8,0,7,0,2,5.5,1,1,0.0,6669,588,240
4232,VvnFfMxb8Ro,14 SMARTPHONE FEATURES AND DIYs MOST USERS HAVE NO IDEA ABOUT,1460,900,992651,61,11,0,9,0,5,5.545454545454546,1,1,0.5,9021,635,336
4233,-VdzVGPaWqE,18 TIPS TO PICK THE BEST CLOTHES FOR YOUR BODY TYPE,1460,900,2137551,51,11,0,10,0,4,4.636363636363637,1,1,1.0,21444,1680,1390
4234,Md8rZ4XOM9Q,21 CREATIVE AND EASY RECIPES YOU MUST TRY,1460,900,2839430,41,8,0,7,0,2,5.125,1,1,0.4666666666666667,23184,1569,744
4235,jsi68FfKaGQ,21 EXTREMELY EASY WAYS TO REUSE PLASTIC BOTTLES,1460,900,576178,47,8,0,7,0,1,5.875,1,1,0.4333333333333333,7615,413,309
4236,PVnWLafxBtI,17 SURVIVAL HACKS THAT MIGHT SAVE YOUR LIFE,1460,900,655171,43,8,0,7,0,2,5.375,1,1,0.0,5555,496,278
4237,2OOYS3Gh6xc,9 TIPS TO HELP YOUR SKIN LOOK PERFECT,1460,900,230348,37,8,0,7,0,2,4.625,1,1,1.0,5085,288,189
4238,mkQs8Jxbbf4,29 SIMPLE LIFE HACKS THAT ACTUALLY WORK,1460,1140,3670009,39,7,0,6,0,1,5.571428571428571,1,1,0.0,23891,3744,1001
4239,KcN41s-wXKo,12 BEST TESTS TO REVEAL YOUR PERSONALITY TYPE,1460,900,14885944,45,8,0,7,0,2,5.625,1,1,1.0,110459,16666,32400
4240,ByRMsX7cEYA,27 THINGS YOU KEEP DOING WRONG EVERY DAY,1460,900,12473296,40,8,0,7,0,2,5.0,1,1,-0.5,53711,7246,2029
4241,aL-dGBK6Yto,13 PRICELESS TRICKS TO LOOK GORGEOUS ON A BUDGET,1460,1140,5644592,48,9,0,8,0,3,5.333333333333333,1,1,0.85,28432,3399,800
4242,4DyikmxLb8Y,10 THINGS YOU WILL REGRET IN 10 YEARS,1460,900,363271,37,8,0,6,0,3,4.625,1,1,0.0,4826,381,822
4243,L00FvXASNWI,15 INCREDIBLE HAIRSTYLES YOU CAN MAKE IN LESS THAN A MINUTE,1460,872,1019525,59,11,0,10,0,5,5.363636363636363,1,1,0.3666666666666667,9534,754,383
4244,ieogx3FS5fU,THE 25 SIMPLEST WAYS TO GET RID OF COMMON STAINS,1460,900,808268,48,10,0,9,0,3,4.8,1,0,-0.3,8439,466,327
4245,6ecYHzRMsiw,10 AMAZING THINGS TO DO WHEN IT'S RAINING OUTSIDE,1460,960,375721,49,9,1,8,0,4,5.444444444444445,1,1,0.3,5154,274,302
4246,d6NvDNDeIpc,20 BRILLIANT FOOD HACKS THAT'LL CHANGE THE WAY YOU EAT,1460,900,2841061,54,10,1,9,0,3,5.4,1,1,0.9,13772,1622,790
4247,nKfDLimaNoY,12 FUNNY YET TRUTHFUL STORIES ON HOW TO BE A GOOD FATHER,1460,1020,425833,56,12,0,11,0,5,4.666666666666667,1,1,0.4833333333333333,3664,262,461
4248,PCUikWrc4cM,17 BEST SUMMER PARTY HACKS YOU'VE EVER SEEN,1460,829,1142277,43,8,1,7,0,1,5.375,1,1,1.0,13470,763,498
4249,Txkw8-WDeWc,13 CUTEST DIYs YOU CAN MAKE AT HOME || DIY GIANT NUTELLA CRAFT,1460,900,16057102,62,13,2,10,0,3,4.769230769230769,1,1,0.0,76694,6835,3817
4250,0pdp-3lZodk,13 GENIUS LIFE HACKS FOR SUPER MOMS,1460,960,8456209,35,7,0,6,0,1,5.0,1,1,0.3333333333333333,55379,5499,0
4251,7qKcXH7X4AQ,20 AWESOME EXPERIMENTS AND TRICKS YOU NEED TO SHOW YOUR FRIENDS,1460,900,4316529,63,11,0,10,0,4,5.727272727272728,1,1,1.0,18904,2779,515
4252,g2-Kr3sG3FE,18 AMAZING SUMMER CRAFTS YOU HAVE TO TRY,1460,887,894664,40,8,0,7,0,3,5.0,1,1,0.6000000000000001,7502,545,349
4253,QZrnBln_cEE,14 FUNNY FACTS ABOUT WOMEN AND RELATIONSHIPS YOU CAN RELATE TO,1460,892,7015149,62,11,0,10,0,5,5.636363636363637,1,1,0.25,30870,5601,2082
4254,ZDQQXF-6CE0,23 COOL HACKS THAT'LL COST YOU LESS THAN A DOLLAR,1460,1020,5693397,49,10,1,9,0,4,4.9,1,1,0.0916666666666666,30404,4485,1481
4255,EJD-89W-zDw,11 ASTONISHING FACTS ABOUT FRUITS AND VEGETABLES,1460,853,210639,48,7,0,6,0,2,6.857142857142857,1,1,0.5,2232,219,116
4256,CiGCWyyc_qU,11 THINGS YOU SHOULD ALWAYS CARRY WITH YOU,1460,960,539688,42,8,0,7,0,4,5.25,1,1,0.0,4619,503,319
4257,i_UW8T_moyc,15 GENIUS TRICKS THE INTERNET DOESN'T KNOW ABOUT YET,1460,1020,3018853,52,9,1,8,0,3,5.777777777777778,1,1,0.0,16872,1793,743
4258,tmEngC7M6B0,20 CRUCIAL TIPS TO RAISE A CHILD YOU MUST KNOW,1460,2700,339144,46,10,0,9,0,3,4.6,1,1,0.0,4194,418,0
4259,yZYlmVR9VCc,15 STUNNING NEW WAYS TO USE OLD TRASH,1460,960,10954023,37,8,0,7,0,1,4.625,1,1,0.2454545454545454,42223,5404,1257
4260,M7qe1P6q8os,17 EASY SCIENCE EXPERIMENTS THAT LOOK LIKE MAGIC,1460,900,2327301,48,8,0,7,0,1,6.0,1,1,0.4666666666666667,13054,1340,503
4261,IM0AjqwxWy8,16 PRICELESS TIPS TO MAKE YOUR DAY MORE EFFECTIVE,1460,900,1054168,49,9,0,8,0,3,5.444444444444445,1,1,0.7000000000000001,11166,977,376
4262,6IIbIv3EW7U,12 THINGS WHOSE PURPOSE WE COULD NEVER HAVE GUESSED,1460,900,819328,51,9,0,8,0,2,5.666666666666667,1,1,0.0,7247,931,377
4263,loHoDMsFymI,19 AWESOMELY EASY DIY CLOTHING HACKS THAT'LL SAVE YOUR TIME AND MONEY,1460,960,8458822,69,12,1,11,0,3,5.75,1,1,0.4333333333333333,42212,4836,1190
4264,JURGYCYyumc,16 SECRETS THE BEAUTY INDUSTRY DOESN'T WANT YOU TO KNOW,1460,900,7149198,55,10,1,9,0,4,5.5,1,1,0.0,47040,5163,707
4265,WqMesP1TOJI,27 CRAZY HACKS FOR TOTAL GEEKS,1460,1080,790875,30,6,0,5,0,1,5.0,1,1,-0.3,4671,582,244
4266,Z2wpWGxcVxs,17 COOL THINGS YOU CAN MAKE WITH GLUE GUN,1460,900,39968720,41,9,0,8,0,3,4.555555555555555,1,1,0.35,198124,21936,8724
4267,PKVjXOLcC5s,8 INCREDIBLE PSYCOLOGY TRICKS TO INFLUENCE PEOPLE,1460,900,162808,49,7,0,6,0,1,7.0,1,1,0.9,2474,236,144
4268,SRDtUVhsGlw,14 TRULY MAGICAL EXPERIMENTS AND CRAFTS YOU CAN DO AT HOME,1460,481,292621,58,11,0,10,0,5,5.2727272727272725,1,1,0.5,3396,455,234
4269,iSwIeTWjNew,25 HACKS WITH THINGS WOMEN ALWAYS CARRY IN THEIR BAGS,1460,900,23257712,53,10,0,9,0,3,5.3,1,1,0.0,77381,18052,7763
4270,6LCar4tgJjA,11 TRULY AMAZING ILLUSIONS THAT'LL TRICK YOUR BRAIN,1460,690,921553,51,8,1,7,0,2,6.375,1,1,0.6000000000000001,7385,457,447
4271,AWU7clTt4sw,14 GENIUS TRICKS WITH FRUITS AND VEGETABLES TO MAKE YOUR LIFE EASIER,1460,900,262605,68,12,0,11,0,4,5.666666666666667,1,1,0.0,2837,270,124
4272,CXZ3FbqlMa8,14 ASTONISHING RANDOM FACTS THAT SEEM FAKE AT FIRST GLANCE,1460,1080,730057,58,10,0,9,0,2,5.8,1,1,-0.0625,4428,604,578
4273,2i4D7VN-nwM,7 AMAZING AND EASY DIYs ANYONE CAN MAKE,1460,578,1598103,39,8,0,6,0,2,4.875,1,1,0.5166666666666667,10032,1418,540
4274,jySrwZc4sZo,16 FUNNY HACKS THAT WORK MAGIC,1460,858,178057735,30,6,0,5,0,1,5.0,1,1,0.375,640940,121283,22119
4275,X0lshBcuIYQ,11 FUNNY YET TRUE STORUES ON HOW OUR LIVES CHANGE WHEN WE GROW UP,1460,766,3706017,65,14,0,13,0,6,4.642857142857143,1,1,0.3,30253,2233,2590
4276,PJpuShNH7rM,11 COOL NEW WAYS TO USE NAIL POLISH,1460,342,2287626,35,8,0,7,0,1,4.375,1,1,0.2431818181818181,11277,1124,852
4277,b3zfRddgqb0,15 HACKS AND CRAFTS EVERY STUDENT SHOULD KNOW,1460,900,6329280,45,8,0,7,0,2,5.625,1,1,0.0,34880,3799,1283
4278,PSMriJCzet8,16 THINGS ALL COUPLES DO BUT WILL NEVER ADMIT TO,1460,900,1033250,48,10,0,9,0,5,4.8,1,1,0.0,6191,1033,379
4279,3o7N_0kZBpA,40 CRAZIEST DIYs AND LIFE HACKS YOU'VE EVER SEEN || HOT GLUE GLOVES,1460,1140,8313542,67,13,3,10,0,2,5.153846153846154,1,1,0.25,36021,4799,1678
4280,7NrRk2OUDE0,10 THINGS MEN AND WOMEN DO DIFFERENTLY,1460,702,893641,38,7,0,6,0,2,5.428571428571429,1,1,0.0,6782,866,618
4281,WvtvQemdRao,20 GORGEOUS DIY LAMPS YOU CAN CREATE FROM EVERYDAY OBJECTS,1460,900,3690851,58,10,0,9,0,3,5.8,1,1,0.2499999999999999,23015,1887,727
4282,JRhmt3Lwp-E,23 RIDICULOUS HACKS TO TRY RIGHT NOW,1460,960,559524,36,7,0,6,0,2,5.142857142857143,1,1,-0.0238095238095238,4443,403,359
4283,hmlbKd3zF6U,10 DISTURBING FACTS ABOUT JUNK FOOD,1460,887,970518,35,6,0,5,0,1,5.833333333333333,1,1,-0.5,6694,794,652
4284,Au4pW6uC5ak,12 SIMPLE CLEANING HACKS FOR YOUR HOUSE,1460,900,487543,39,7,0,6,0,2,5.571428571428571,1,1,0.0,4431,366,277
4285,3RlewbrsFnk,10 LAZY BEAUTY HACKS TO TRY RIGHT NOW,1460,900,715880,37,8,0,7,0,2,4.625,1,1,0.0178571428571428,6137,717,330
4286,rmjVfML-Pvw,7 TEETH FACTS YOU HAD NO IDEA ABOUT,1460,416,302317,35,8,0,7,0,4,4.375,1,1,0.0,3075,236,263
4287,ShsLYxqxWhs,12 EASY AND HELPFUL DIY TECH HACKS,1460,824,475946,34,7,0,6,0,1,4.857142857142857,1,1,0.4333333333333333,4725,323,314
4288,BTTbTmlE-nc,6 AMAZING AND EASY DIY SPINNERS || CANDLE FIDGET SPINNER,1460,900,1286539,56,10,2,8,0,1,5.6,1,1,0.5166666666666667,7284,1163,427
4289,FokQeBTm8sE,10 ASTONISHING FACTS ABOUT YOUR BODY,1460,897,117044,36,6,0,5,0,2,6.0,1,1,0.5,1404,90,88
4290,rqh4HpB6aRY,19 INCREDIBLY USEFUL HOME DIYs ANYONE CAN MAKE,1460,1020,4636723,46,8,0,6,0,1,5.75,1,1,0.3,27325,2491,1169
4291,6Lho00mg_v8,36 LIFE HACKS THAT'LL CHANGE YOUR LIFE FOREVER,1460,1080,13553848,46,8,1,7,0,2,5.75,1,1,0.0,68478,7326,1212
4292,8DTc6tntQC0,12 AWESOME TIPS TO MAKE YOUR FEET LOOK FABULOUS,1460,885,2052282,47,9,0,8,0,2,5.222222222222222,1,1,0.7,11553,1611,315
4293,ioKFTVbGZqI,12 MIND-BLOWING THINGS YOUR BODY SAYS ABOUT YOU,1460,960,391969,47,8,1,7,0,3,5.875,1,1,0.0,3458,424,271
4294,CktITQ9E3J8,20 GENIUS SOLUTIONS FOR EVERYDAY PROBLEMS,1460,1200,1206875,41,6,0,5,0,1,6.833333333333333,1,1,-0.2,7747,876,383
4295,Wp7mt9a78sk,8 UNIQUE WAYS TO EXPRESS YOUR LOVE,1460,900,119801,34,7,0,6,0,2,4.857142857142857,1,1,0.4375,1881,119,138
4296,EZM0m0REmns,30 TRULY SMART FIXES FOR EVERY CLOTHING EMERGENCY,1460,1020,2832455,49,8,0,7,0,1,6.125,1,1,0.2142857142857142,14417,1519,570
4297,GscQhQGn8bs,27 INGENIOUSLY EASY HACKS YOU'VE NEVER SEEN BEFORE,1460,1200,8221124,50,8,1,7,0,2,6.25,1,1,0.4333333333333333,41177,4480,970
4298,7sz0YrDgHVc,15 EASY EXERCISES TO GET SLENDER LEGS,1460,960,104108,37,7,0,6,0,1,5.285714285714286,1,1,0.4333333333333333,3178,128,104
4299,sXLXfuz8umw,15 COOL DIY IDEAS YOU'D LIKE TO MAKE YOURSELF || DIY FIDGET SPINNER,1460,900,2001071,67,13,3,11,0,3,5.153846153846154,1,1,0.35,11061,1031,402
4300,Sr2hKOWN67w,"24 KITCHEN HACKS THAT'LL SAVE YOUR TIME, MONEY AND HASSLE",1460,960,4477795,57,10,2,9,0,3,5.7,1,1,0.0,30172,2941,1146
4301,j2cu5jxOnq8,10 SIGNALS FROM OUR BODIES THAT NEED TO BE TAKEN SERIOUSLY,1460,2340,88081,58,11,0,10,0,5,5.2727272727272725,1,1,-0.3333333333333333,1532,179,112
4302,op4lmebNo0o,16 EASY EXPERIMENTS AND DIYs YOU'D ACTUALLY WANT TO TRY,1460,900,13421209,55,10,1,8,0,3,5.5,1,1,0.2166666666666666,71282,5303,2826
4303,eiNwpzXYnhc,28 LIFE HACKS YOU REALLY NEED TO KNOW,1460,1080,1979279,37,8,0,7,0,2,4.625,1,1,0.2,10535,1330,574
4304,wxEN15TiAE8,8 THINGS YOUR HANDS CAN TELL ABOUT YOU || HAND HACKS,1460,960,366545,52,11,2,9,0,4,4.727272727272728,1,1,0.0,3002,382,200
4305,u_pCividO_A,19 ASTOUNDING FACTS ABOUT HUMAN BODY,1460,960,112132,36,6,0,5,0,1,6.0,1,1,0.3,1577,147,135
4306,RbFaKK8m5JE,18 COMPLETELY USELESS BUT GENIUS  HACKS,1460,809,306762,39,6,0,5,0,1,6.5,1,1,-0.5,3723,310,326
4307,VwhNUcFEJSA,14 BRILLIANT WAYS TO USE OLD TOYS,1460,900,10414895,33,7,0,6,0,1,4.714285714285714,1,1,0.5,46682,6322,0
4308,_FHw8OwRvT4,ULTIMATE 5-MINUTE CRAFTS COMPILATION || ALL-TIME BEST HACKS AND CRAFTS,1460,3540,14068719,70,10,4,9,0,1,7.0,1,0,0.5,73744,9144,2321
4309,ZwVPsoQJq5Q,15 ASTONISHING YET SIMPLE LIFE HACKS WITH EGGS,1460,576,1047820,46,8,0,7,0,1,5.75,1,1,0.25,8292,692,398
4310,BQp1b4Nlzrs,13 PROVEN WAYS TO BEAT PROCRASTINATION,1460,900,109000,38,6,0,5,0,1,6.333333333333333,1,1,0.0,1995,191,189
4311,6GuraSOMhQg,24 SIMPLE DIYs THAT ARE BETTER THAN STORE-BOUGHT ONES,1460,1020,877481,53,9,1,7,0,3,5.888888888888889,1,1,0.25,10890,569,512
